MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Anna Hernandez (D7),Kesha Hodge Washington (D8)
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Information Only,,,"OPTIONS TO ACCESS THIS MEETING

Virtual Request to speak at a meeting: 

- Register online by visiting the City Council Meetings page on phoenix.gov at least 2 hours prior to the start of this meeting. Then, click on this link at the time of the meeting and join the Webex to speak:
https://phoenixcitycouncil.webex.com/phoenixcitycouncil/onstage/g.php?MTID=ee57340a090602609377cecdcd85d42fb


- Register via telephone at 602-262-6001 at least 2 hours prior to the start of this meeting, noting the item number. Then, use the Call-in phone number and Meeting ID listed below at the time of the meeting to call-in and speak. 

In-Person Requests to speak at a meeting:

- Register in person at a kiosk located at the City Council Chambers, 200 W. Jefferson St., Phoenix, Arizona, 85003. Arrive 1 hour prior to the start of this meeting. Depending on seating availability, residents will attend and speak from the Upper Chambers, Lower Chambers or City Hall location.

- Individuals should arrive early, 1 hour prior to the start of the meeting to submit an in-person request to speak before the item is called. After the item is called, requests to speak for that item will not be accepted.

At the time of the meeting:

- Watch the meeting live streamed on phoenix.gov or Phoenix Channel 11 on Cox Cable, or using the Webex link provided above.

- Call-in to listen to the meeting. Dial 602-666-0783 and Enter Meeting ID 2557 742 7343# (for English) or 2556 776 6870# (for Spanish). Press # again when prompted for attendee ID.

- Watch the meeting in-person from the Upper Chambers, Lower Chambers or City Hall depending on seating availability.

- Members of the public may attend this meeting in person. Physical access to the meeting location will be available starting 1 hour prior to the meeting.

Para nuestros residentes de habla hispana:	

- Para registrarse para hablar en español, llame al 602-262-6001 al menos 2 horas antes del inicio de esta reunión e indique el número del tema. El día de la reunión, llame al 602-666-0783 e ingrese el número de identificación de la reunión 2556 776 6870#. El intérprete le indicará cuando sea su turno de hablar. 

- Para solamente escuchar la reunión en español, llame a este mismo número el día de la reunión (602-666-0783; ingrese el número de identificación de la reunión 2556 776 6870#). Se proporciona interpretación simultánea para nuestros residentes durante todas las reuniones.

- Para asistir a la reunión en persona, vaya a las Cámaras del Concejo Municipal de Phoenix ubicadas en 200 W. Jefferson Street, Phoenix, AZ 85003. Llegue 1 hora antes del comienzo de la reunión. Si desea hablar, regístrese electrónicamente en uno de los quioscos, antes de que comience el tema. Una vez que se comience a discutir el tema, no se aceptarán nuevas solicitudes para hablar. Dependiendo de cuantos asientos haya disponibles, usted podría ser sentado en la parte superior de las cámaras, en el piso de abajo de las cámaras, o en el edificio municipal.

- Miembros del público pueden asistir a esta reunión en persona. El acceso físico al lugar de la reunión estará disponible comenzando una hora antes de la reunión.",,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,000 CITIZEN COMMENTS,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,1,1,,,approved and/or adopted as part of an omnibus motion,"A motion was made by Vice Mayor Stark, seconded by Councilwoman O'Brien, that items 3-20 be recommended for approved. The motion carried by the following voice vote:",,,Debra Stark,Ann O'Brien,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,1,1,,,approved and/or adopted as part of an omnibus motion,"A motion was made by Vice Mayor Stark, seconded by Councilwoman O'Brien, that items 21-81 be approved or adopted, except items 28, 30, 45. 49, 58, 63-64, 78-80; noting Item 81 is an Add-on. The motion carried by the following vote:",,,Debra Stark,Ann O'Brien,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,1,1,,,approved and/or adopted as part of an omnibus motion,"A motion was made by Vice Mayor Stark, seconded by Councilwoman O'Brien, that items 63-64 be adopted.  The motion carried by the following vote:",,,Debra Stark,Ann O'Brien,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-02-21,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2312&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,CALL TO ORDER AND ROLL CALL,,,,0,,,,,,,,,,,,,Present,Present,Present,Present,Present,Present,Present,,Present
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,MINUTES OF MEETINGS,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,BOARDS AND COMMISSIONS,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,"LIQUOR LICENSES, BINGO, AND OFF-TRACK BETTING LICENSE APPLICATIONS",,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Liquor,,19,Liquor License - The Sidewinder,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,8,Liquor License - Special Event - St. Mary's Roman Catholic High School Phoenix,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,9,Liquor License - Special Event - Laveen Youth FC,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,License - Special Event,,10,Liquor License - Special Event - Laveen Youth FC,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Petition,,84,Consideration of a Citizen Petition by Mr. Roland Harris,,,,0,1,,,approved,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Hodge Washington, that this item be approved per staff's recommendation to submit a formal letter to the U.S. Department of Justice. The motion carried by the following vote:",,,Debra Stark,Kesha Hodge Washington,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,"ORDINANCES, RESOLUTIONS, AND NEW BUSINESS",,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,20,"VRC Companies, LLC, dba Vital Records Control",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,21,Go AZ Motorcycles,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,22,Matrix Consulting Group,,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Payment Ordinance,,23,"AGAS MFG, Inc.",,,,0,1,,,adopted,"A motion was made by Vice Mayor Stark, seconded by Councilwoman O'Brien, that this item be adopted. The motion carried by the following vote:",,,Debra Stark,Ann O'Brien,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,ADMINISTRATION,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,24,Public Education Program through Arizona Media Association Contract - RFA 24-0061 Request for Award (Ordinance S-50626),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,29,Amend Ordinance S-44898 for Acquisition of Real Property for the 27th and Olney Avenues Storm Drain Project (Ordinance S-50621),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,27,Grant of Electrical Easement to Salt River Project Across City-owned Property West of 48th Street and South of Pecos Road (Ordinance S-50623),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,30,Full Service and Decontamination Laundry Services - IFB 19-094 - Amendment (Ordinance S-50634),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,25,Acceptance of an Easement for Drainage Purposes (Ordinance S-50643),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,26,"Acceptance and Dedication of Easements and Deeds for Sidewalk, Roadway and Public Utility Purposes (Ordinance S-50644)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,28,"Grant of Water and Sewer Easement to CPLC Broadway and Central LIHTC, LLC Across City-owned Property North of Broadway Road and West of Central Avenue (Ordinance S-50653)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,31,Employee Medical Health Clinic Services - EXC HR 23-004 (Ordinance S-50617),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,32,Amendments to Classification Plan (Ordinance S-5815) in Accordance with Human Resources Committee 623 Recommendations (Ordinance S-50658),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,33,Amendments to Pay Ordinance (Ordinance S-49802) in Accordance with Human Resources Committee 623 Recommendations (Ordinance S-50659),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,34,Authorization To Apply for Local Judicial Collection Enhancement Fund Grant Funding to Purchase Computer Hardware (Ordinance S-50645),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,35,Transfer of Retirement Funds to Arizona State Retirement System (Ordinance S-50637),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,COMMUNITY SERVICES,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,36,Choice Neighborhoods Planning Grant for Marcos de Niza Public Housing Community (Ordinance S-50652),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,37,Authorization to Annually Submit Head Start Birth to Five Refunding Applications (Ordinance S-50622),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,38,Bookmobile for Underserved Areas - Architectural Services Amendment - ND30010039 (Ordinance S-50636),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,39,Yavapai County Consulting Services Intergovernmental Agreement Request (Ordinance S-50655),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,40,"Request to Amend Contract with Central Arizona Shelter Services, Inc. for The Haven Facility Improvements (Ordinance S-50624)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,41,Artist Contract for Lone Mountain Park Public Art Project (Ordinance S-50641),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,42,National Endowment for the Arts Grants for Arts Projects (Ordinance S-50657),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,43,Native American Graves Protection and Repatriation Act Program Consultation/Documentation Grant (Ordinance S-50647),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,ECONOMIC DEVELOPMENT,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,45,Metro District Community Organizing Consulting Services SOL-CED23-MDCS - Request for Award (Ordinance S-50656),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Resolution,,44,"***REQUEST TO CONTINUE (SEE ATTACHED MEMO)*** (CONTINUED FROM FEB. 7, 2024) - Central Business District Boundary Update (Resolution 22183)",,,,1,1,,,continued,"This item was continued to the April 17, 2024 City Council Formal Meeting.",,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,PUBLIC SAFETY,,,,0,,,,,,,,,,,,,,,,,,,,,
